"src_id","user_id","account_id","platform_id","account_name","ads_id","ads_name","created_date","start_date","modified_date","end_date","campaign_id","campaign_name","currency_id","spent_amount","reach","impressions","frequency","cpm","link_clicks","ctr","post_comments","post_reactions","post_shares","video_views","six_sec_video_view","full_video_view","est_ad_recall_lift","est_ad_recall_lift_rate","active_view_measurability","landing_page_clicks","paid_comments","paid_likes","paid_shares"
"FACEBOOK.23855706136620537.2023-07-09","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23855706136620537","01 - FB - 22. 6. - Video - Hero 01","","2023-07-09","","2023-07-09","23855706136630537","MOL - video views - FB - MOL MOVE kampaň - 05-07/2023","EUR","5.220","1968","2009","","2.598","9","0.448","","","","","","","","","","","","",""
"FACEBOOK.23855706486630537.2023-07-02","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23855706486630537","01 - FB - 22. 6. - Video - Hero 01","","2023-07-02","","2023-07-02","23855706136630537","MOL - video views - FB - MOL MOVE kampaň - 05-07/2023","EUR","0.380","73","73","","5.205","1","1.370","","","","","","","","","","","","",""
"FACEBOOK.23855706136620537.2023-07-21","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23855706136620537","01 - FB - 22. 6. - Video - Hero 01","","2023-07-21","","2023-07-21","23855706136630537","MOL - video views - FB - MOL MOVE kampaň - 05-07/2023","EUR","6.700","1756","1772","","3.781","9","0.508","","","","","","","","","","","","",""
"FACEBOOK.23854443355690537.2023-07-16","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23854443355690537","01 - IG reels - 12. 5. - Video - Hero 01","","2023-07-16","","2023-07-16","23854443054980537","MOL - video views - IG - MOL MOVE kampaň - 05-07/2023","EUR","0.000","3","3","","0.000","0","0.000","","","","","","","","","","","","",""
"FACEBOOK.23854443355690537.2023-07-02","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23854443355690537","01 - IG reels - 12. 5. - Video - Hero 01","","2023-07-02","","2023-07-02","23854443054980537","MOL - video views - IG - MOL MOVE kampaň - 05-07/2023","EUR","0.000","2","2","","0.000","0","0.000","","","","","","","","","","","","",""
"FACEBOOK.23856437890010537.2023-07-07","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23856437890010537","01 - FB - 4. 7. - Dynamic - Social videos 01","","2023-07-07","","2023-07-07","23856437890040537","MOL - FB - video views - PWG kampaň - 07-09/2023","EUR","56.490","5910","6296","","8.972","1","0.016","","","","","","","","","","","","",""
"FACEBOOK.23857046518440537.2023-07-19","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23857046518440537","02 - IG story - 13. 7. - Static - Mol EVOX","","2023-07-19","","2023-07-19","23856893419120537","MOL - IG stories - brand awareness - 07/2023","EUR","7.010","6552","7413","","0.946","2","0.027","","","","","","","","","","","","",""
"FACEBOOK.23855706136620537.2023-07-17","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23855706136620537","01 - FB - 22. 6. - Video - Hero 01","","2023-07-17","","2023-07-17","23855706136630537","MOL - video views - FB - MOL MOVE kampaň - 05-07/2023","EUR","8.450","1554","1574","","5.368","3","0.191","","","","","","","","","","","","",""
"FACEBOOK.23854443355690537.2023-07-18","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23854443355690537","01 - IG reels - 12. 5. - Video - Hero 01","","2023-07-18","","2023-07-18","23854443054980537","MOL - video views - IG - MOL MOVE kampaň - 05-07/2023","EUR","0.000","2","2","","0.000","0","0.000","","","","","","","","","","","","",""
"FACEBOOK.23854443054990537.2023-07-04","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23854443054990537","01 - IG reels - 12. 5. - Video - Hero 01","","2023-07-04","","2023-07-04","23854443054980537","MOL - video views - IG - MOL MOVE kampaň - 05-07/2023","EUR","2.860","2011","2041","","1.401","2","0.098","","","","","","","","","","","","",""
"FACEBOOK.23854796413180537.2023-07-19","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23854796413180537","02 - IG reels - 25. 5. - Video - Hero 02","","2023-07-19","","2023-07-19","23854443054980537","MOL - video views - IG - MOL MOVE kampaň - 05-07/2023","EUR","11.570","7066","7209","","1.605","10","0.139","","","","","","","","","","","","",""
"FACEBOOK.23855706136620537.2023-07-20","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23855706136620537","01 - FB - 22. 6. - Video - Hero 01","","2023-07-20","","2023-07-20","23855706136630537","MOL - video views - FB - MOL MOVE kampaň - 05-07/2023","EUR","8.590","2527","2568","","3.345","11","0.428","","","","","","","","","","","","",""
"FACEBOOK.23855706136620537.2023-07-16","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23855706136620537","01 - FB - 22. 6. - Video - Hero 01","","2023-07-16","","2023-07-16","23855706136630537","MOL - video views - FB - MOL MOVE kampaň - 05-07/2023","EUR","11.980","2398","2432","","4.926","7","0.288","","","","","","","","","","","","",""
"FACEBOOK.23856374974760537.2023-07-09","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23856374974760537","01 - FB - 3. 7. - Dynamic - Teaser","","2023-07-09","","2023-07-09","23856374974720537","MOL - FB - post engagement - PWG kampaň - 07-09/2023","EUR","15.110","10576","22117","","0.683","14","0.063","","","","","","","","","","","","",""
"FACEBOOK.23855706486630537.2023-07-23","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23855706486630537","01 - FB - 22. 6. - Video - Hero 01","","2023-07-23","","2023-07-23","23855706136630537","MOL - video views - FB - MOL MOVE kampaň - 05-07/2023","EUR","0.670","263","266","","2.519","6","2.256","","","","","","","","","","","","",""
"FACEBOOK.23857178769610537.2023-07-23","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23857178769610537","02 - IG - 18. 7. - Static - Prémiová Paliva CZ 2","","2023-07-23","","2023-07-23","23856893162470537","MOL - IG post - post engagement - 07/2023","EUR","9.140","543","566","","16.148","0","0.000","","","","","","","","","","","","",""
"FACEBOOK.23855881560270537.2023-07-23","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23855881560270537","02 - FB - 27. 6. - Video - Hero 02","","2023-07-23","","2023-07-23","23855706136630537","MOL - video views - FB - MOL MOVE kampaň - 05-07/2023","EUR","13.770","2148","2183","","6.308","4","0.183","","","","","","","","","","","","",""
"FACEBOOK.23854796517160537.2023-07-21","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23854796517160537","02 - IG reels - 25. 5. - Video - Hero 02","","2023-07-21","","2023-07-21","23854443054980537","MOL - video views - IG - MOL MOVE kampaň - 05-07/2023","EUR","1.000","458","460","","2.174","0","0.000","","","","","","","","","","","","",""
"FACEBOOK.23855706486630537.2023-07-17","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23855706486630537","01 - FB - 22. 6. - Video - Hero 01","","2023-07-17","","2023-07-17","23855706136630537","MOL - video views - FB - MOL MOVE kampaň - 05-07/2023","EUR","0.910","240","243","","3.745","1","0.412","","","","","","","","","","","","",""
"FACEBOOK.23855881560270537.2023-07-17","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23855881560270537","02 - FB - 27. 6. - Video - Hero 02","","2023-07-17","","2023-07-17","23855706136630537","MOL - video views - FB - MOL MOVE kampaň - 05-07/2023","EUR","29.680","4371","4611","","6.437","0","0.000","","","","","","","","","","","","",""
"FACEBOOK.23855706136620537.2023-07-12","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23855706136620537","01 - FB - 22. 6. - Video - Hero 01","","2023-07-12","","2023-07-12","23855706136630537","MOL - video views - FB - MOL MOVE kampaň - 05-07/2023","EUR","3.410","685","696","","4.899","1","0.144","","","","","","","","","","","","",""
"FACEBOOK.23854443355690537.2023-07-04","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23854443355690537","01 - IG reels - 12. 5. - Video - Hero 01","","2023-07-04","","2023-07-04","23854443054980537","MOL - video views - IG - MOL MOVE kampaň - 05-07/2023","EUR","0.010","1","1","","10.000","0","0.000","","","","","","","","","","","","",""
"FACEBOOK.23854796413180537.2023-07-01","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23854796413180537","02 - IG reels - 25. 5. - Video - Hero 02","","2023-07-01","","2023-07-01","23854443054980537","MOL - video views - IG - MOL MOVE kampaň - 05-07/2023","EUR","14.000","9814","10163","","1.378","11","0.108","","","","","","","","","","","","",""
"FACEBOOK.23857179105390537.2023-07-22","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23857179105390537","04 - IG story - 18. 7. - Static - Crunch&Go HU","","2023-07-22","","2023-07-22","23856893419120537","MOL - IG stories - brand awareness - 07/2023","EUR","7.480","5824","6436","","1.162","1","0.016","","","","","","","","","","","","",""
"FACEBOOK.23855881573020537.2023-07-05","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23855881573020537","02 - FB - 27. 6. - Video - Hero 02","","2023-07-05","","2023-07-05","23855706136630537","MOL - video views - FB - MOL MOVE kampaň - 05-07/2023","EUR","4.310","870","891","","4.837","5","0.561","","","","","","","","","","","","",""
"FACEBOOK.23857209946690537.2023-07-21","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23857209946690537","01 - FB - 19. 7. - Video - Summary - Rallye Bohemia","","2023-07-21","","2023-07-21","23857209946670537","MOL - video views - FB - Rallye Bohemia - 07/2023","EUR","5.380","2204","2256","","2.385","12","0.532","","","","","","","","","","","","",""
"FACEBOOK.23857179105390537.2023-07-21","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23857179105390537","04 - IG story - 18. 7. - Static - Crunch&Go HU","","2023-07-21","","2023-07-21","23856893419120537","MOL - IG stories - brand awareness - 07/2023","EUR","6.930","6012","6647","","1.043","0","0.000","","","","","","","","","","","","",""
"FACEBOOK.23854796517160537.2023-07-05","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23854796517160537","02 - IG reels - 25. 5. - Video - Hero 02","","2023-07-05","","2023-07-05","23854443054980537","MOL - video views - IG - MOL MOVE kampaň - 05-07/2023","EUR","0.740","439","441","","1.678","1","0.227","","","","","","","","","","","","",""
"FACEBOOK.23855881573020537.2023-07-22","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23855881573020537","02 - FB - 27. 6. - Video - Hero 02","","2023-07-22","","2023-07-22","23855706136630537","MOL - video views - FB - MOL MOVE kampaň - 05-07/2023","EUR","5.040","812","847","","5.950","2","0.236","","","","","","","","","","","","",""
"FACEBOOK.23857178712770537.2023-07-19","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23857178712770537","03 - FB - 18. 7. - Static - Prémiová paliva CZ 2","","2023-07-19","","2023-07-19","23856893101440537","MOL - FB posts - brand awareness - 07/2023","EUR","10.330","10426","11824","","0.874","32","0.271","","","","","","","","","","","","",""
"FACEBOOK.23855881560270537.2023-07-06","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23855881560270537","02 - FB - 27. 6. - Video - Hero 02","","2023-07-06","","2023-07-06","23855706136630537","MOL - video views - FB - MOL MOVE kampaň - 05-07/2023","EUR","33.440","5648","5875","","5.692","7","0.119","","","","","","","","","","","","",""
"FACEBOOK.23855706486630537.2023-07-01","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23855706486630537","01 - FB - 22. 6. - Video - Hero 01","","2023-07-01","","2023-07-01","23855706136630537","MOL - video views - FB - MOL MOVE kampaň - 05-07/2023","EUR","0.210","40","41","","5.122","0","0.000","","","","","","","","","","","","",""
"FACEBOOK.23855706486630537.2023-07-18","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23855706486630537","01 - FB - 22. 6. - Video - Hero 01","","2023-07-18","","2023-07-18","23855706136630537","MOL - video views - FB - MOL MOVE kampaň - 05-07/2023","EUR","0.940","374","377","","2.493","3","0.796","","","","","","","","","","","","",""
"FACEBOOK.23854796517160537.2023-07-06","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23854796517160537","02 - IG reels - 25. 5. - Video - Hero 02","","2023-07-06","","2023-07-06","23854443054980537","MOL - video views - IG - MOL MOVE kampaň - 05-07/2023","EUR","0.700","397","401","","1.746","1","0.249","","","","","","","","","","","","",""
"FACEBOOK.23855881560270537.2023-07-10","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23855881560270537","02 - FB - 27. 6. - Video - Hero 02","","2023-07-10","","2023-07-10","23855706136630537","MOL - video views - FB - MOL MOVE kampaň - 05-07/2023","EUR","38.150","5928","6244","","6.110","3","0.048","","","","","","","","","","","","",""
"FACEBOOK.23857178978280537.2023-07-20","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23857178978280537","04 - FB - 18. 7. - Static - Crunch&Go HU","","2023-07-20","","2023-07-20","23856893101440537","MOL - FB posts - brand awareness - 07/2023","EUR","10.640","8906","10373","","1.026","22","0.212","","","","","","","","","","","","",""
"FACEBOOK.23854443355690537.2023-07-01","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23854443355690537","01 - IG reels - 12. 5. - Video - Hero 01","","2023-07-01","","2023-07-01","23854443054980537","MOL - video views - IG - MOL MOVE kampaň - 05-07/2023","EUR","0.010","2","2","","5.000","0","0.000","","","","","","","","","","","","",""
"FACEBOOK.23857179023270537.2023-07-23","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23857179023270537","03 - IG - 18. 7. - Static - Crunch&Go HU","","2023-07-23","","2023-07-23","23856893162470537","MOL - IG post - post engagement - 07/2023","EUR","9.040","1011","1049","","8.618","1","0.095","","","","","","","","","","","","",""
"FACEBOOK.23855881573020537.2023-07-14","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23855881573020537","02 - FB - 27. 6. - Video - Hero 02","","2023-07-14","","2023-07-14","23855706136630537","MOL - video views - FB - MOL MOVE kampaň - 05-07/2023","EUR","4.070","663","689","","5.907","0","0.000","","","","","","","","","","","","",""
"FACEBOOK.23857243363850537.2023-07-23","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23857243363850537","02 - IG story - 20. 7. - Dynamic - 5B Awareness asset","","2023-07-23","","2023-07-23","23856375415910537","MOL - IG stories - video views - PWG kampaň - 07-09/2023","EUR","9.340","1575","1991","","4.691","1","0.050","","","","","","","","","","","","",""
"FACEBOOK.23855706136620537.2023-07-10","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23855706136620537","01 - FB - 22. 6. - Video - Hero 01","","2023-07-10","","2023-07-10","23855706136630537","MOL - video views - FB - MOL MOVE kampaň - 05-07/2023","EUR","4.580","1433","1455","","3.148","5","0.344","","","","","","","","","","","","",""
"FACEBOOK.23854796517160537.2023-07-20","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23854796517160537","02 - IG reels - 25. 5. - Video - Hero 02","","2023-07-20","","2023-07-20","23854443054980537","MOL - video views - IG - MOL MOVE kampaň - 05-07/2023","EUR","0.950","465","465","","2.043","0","0.000","","","","","","","","","","","","",""
"FACEBOOK.23857209946690537.2023-07-20","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23857209946690537","01 - FB - 19. 7. - Video - Summary - Rallye Bohemia","","2023-07-20","","2023-07-20","23857209946670537","MOL - video views - FB - Rallye Bohemia - 07/2023","EUR","5.360","3114","3235","","1.657","22","0.680","","","","","","","","","","","","",""
"FACEBOOK.23855706486630537.2023-07-19","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23855706486630537","01 - FB - 22. 6. - Video - Hero 01","","2023-07-19","","2023-07-19","23855706136630537","MOL - video views - FB - MOL MOVE kampaň - 05-07/2023","EUR","0.920","303","306","","3.007","0","0.000","","","","","","","","","","","","",""
"FACEBOOK.23857178850840537.2023-07-22","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23857178850840537","03 - IG story - 18. 7. - Static - Prémiová Paliva CZ 2","","2023-07-22","","2023-07-22","23856893419120537","MOL - IG stories - brand awareness - 07/2023","EUR","7.430","5222","5830","","1.274","2","0.034","","","","","","","","","","","","",""
"FACEBOOK.23854443054990537.2023-07-10","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23854443054990537","01 - IG reels - 12. 5. - Video - Hero 01","","2023-07-10","","2023-07-10","23854443054980537","MOL - video views - IG - MOL MOVE kampaň - 05-07/2023","EUR","2.130","1627","1649","","1.292","1","0.061","","","","","","","","","","","","",""
"FACEBOOK.23857178978280537.2023-07-23","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23857178978280537","04 - FB - 18. 7. - Static - Crunch&Go HU","","2023-07-23","","2023-07-23","23856893101440537","MOL - FB posts - brand awareness - 07/2023","EUR","9.580","10594","11418","","0.839","22","0.193","","","","","","","","","","","","",""
"FACEBOOK.23855706486630537.2023-07-04","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23855706486630537","01 - FB - 22. 6. - Video - Hero 01","","2023-07-04","","2023-07-04","23855706136630537","MOL - video views - FB - MOL MOVE kampaň - 05-07/2023","EUR","0.510","149","153","","3.333","3","1.961","","","","","","","","","","","","",""
"FACEBOOK.23855881560270537.2023-07-20","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23855881560270537","02 - FB - 27. 6. - Video - Hero 02","","2023-07-20","","2023-07-20","23855706136630537","MOL - video views - FB - MOL MOVE kampaň - 05-07/2023","EUR","29.160","3798","4018","","7.257","1","0.025","","","","","","","","","","","","",""
"FACEBOOK.23854796517160537.2023-07-23","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23854796517160537","02 - IG reels - 25. 5. - Video - Hero 02","","2023-07-23","","2023-07-23","23854443054980537","MOL - video views - IG - MOL MOVE kampaň - 05-07/2023","EUR","0.570","241","242","","2.355","0","0.000","","","","","","","","","","","","",""
"FACEBOOK.23856893101450537.2023-07-16","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23856893101450537","01 - FB - 10. 7. - Static - PRÉMIOVÁ PALIVA CZ","","2023-07-16","","2023-07-16","23856893101440537","MOL - FB posts - brand awareness - 07/2023","EUR","8.170","7662","8688","","0.940","36","0.414","","","","","","","","","","","","",""
"FACEBOOK.23857210153230537.2023-07-24","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23857210153230537","01 - IG - 19. 7. - Video - Summary - Rallye  Bohemia","","2023-07-24","","2023-07-24","23857210153240537","MOL - video views - IG - Rallye Bohemia - 07/2023","EUR","4.300","1901","1946","","2.210","1","0.051","","","","","","","","","","","","",""
"FACEBOOK.23856136254460537.2023-07-06","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23856136254460537","03 - FB+IG - 3. 7. - Dynamic - Jak můžete vyhrát - DP 03","","2023-07-06","","2023-07-06","23856134224000537","MOL - FB+IG - link clicks - PWG kampaň - 07-09/2023","EUR","3.730","2199","2489","","1.499","23","0.924","","","","","","","","","","","","",""
"FACEBOOK.23855705427720537.2023-07-07","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23855705427720537","09 - FB+IG - 22. 6. - Animace DP - Už máte appku?","","2023-07-07","","2023-07-07","23855139695340537","MOL - link clicks - FB+IG - MOL MOVE kampaň - 05-07/2023","EUR","0.810","531","662","","1.224","1","0.151","","","","","","","","","","","","",""
"FACEBOOK.23855704829810537.2023-07-10","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23855704829810537","09 - FB+IG - 22. 6. - Animace DP - Už máte appku?","","2023-07-10","","2023-07-10","23855139695340537","MOL - link clicks - FB+IG - MOL MOVE kampaň - 05-07/2023","EUR","4.000","2832","3687","","1.085","38","1.031","","","","","","","","","","","","",""
"FACEBOOK.23855705100190537.2023-07-23","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23855705100190537","11 - FB+IG - 22. 6. - Animace DP - Za registraci káva zdarma","","2023-07-23","","2023-07-23","23855139695340537","MOL - link clicks - FB+IG - MOL MOVE kampaň - 05-07/2023","EUR","6.210","4464","5083","","1.222","45","0.885","","","","","","","","","","","","",""
"FACEBOOK.23856437119550537.2023-07-17","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23856437119550537","01 - IG - 4. 7. - Static - carousel","","2023-07-17","","2023-07-17","23856437119540537","MOL - link clicks - IG - MOL MOVE kampaň - 05-07/2023","EUR","15.080","6163","6928","","2.177","25","0.361","","","","","","","","","","","","",""
"FACEBOOK.23855705100190537.2023-07-15","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23855705100190537","11 - FB+IG - 22. 6. - Animace DP - Za registraci káva zdarma","","2023-07-15","","2023-07-15","23855139695340537","MOL - link clicks - FB+IG - MOL MOVE kampaň - 05-07/2023","EUR","4.830","3429","3827","","1.262","29","0.758","","","","","","","","","","","","",""
"FACEBOOK.23855705427680537.2023-07-01","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23855705427680537","08 - FB+IG - 22. 6. - Animace DP - Stáhni","","2023-07-01","","2023-07-01","23855139695340537","MOL - link clicks - FB+IG - MOL MOVE kampaň - 05-07/2023","EUR","0.040","27","27","","1.481","1","3.704","","","","","","","","","","","","",""
"FACEBOOK.23855705427700537.2023-07-11","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23855705427700537","10 - FB+IG - 22. 6. - Animace DP - Trvalé slevy","","2023-07-11","","2023-07-11","23855139695340537","MOL - link clicks - FB+IG - MOL MOVE kampaň - 05-07/2023","EUR","1.150","875","1029","","1.118","11","1.069","","","","","","","","","","","","",""
"FACEBOOK.23855705427700537.2023-07-04","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23855705427700537","10 - FB+IG - 22. 6. - Animace DP - Trvalé slevy","","2023-07-04","","2023-07-04","23855139695340537","MOL - link clicks - FB+IG - MOL MOVE kampaň - 05-07/2023","EUR","0.970","718","858","","1.131","6","0.699","","","","","","","","","","","","",""
"FACEBOOK.23857009983240537.2023-07-19","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23857009983240537","01 - FB+IG - 12. 7. - Carousel - Návod, jak vyhrát Mercedes-Benz CLA - DP 04","","2023-07-19","","2023-07-19","23856134224000537","MOL - FB+IG - link clicks - PWG kampaň - 07-09/2023","EUR","20.330","14913","24947","","0.815","117","0.469","","","","","","","","","","","","",""
"FACEBOOK.23856136034030537.2023-07-20","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23856136034030537","02 - FB+IG - 3. 7. - Dynamic - Mrkejte - DP 02","","2023-07-20","","2023-07-20","23856134224000537","MOL - FB+IG - link clicks - PWG kampaň - 07-09/2023","EUR","11.230","7896","8576","","1.309","95","1.108","","","","","","","","","","","","",""
"FACEBOOK.23855705427700537.2023-07-18","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23855705427700537","10 - FB+IG - 22. 6. - Animace DP - Trvalé slevy","","2023-07-18","","2023-07-18","23855139695340537","MOL - link clicks - FB+IG - MOL MOVE kampaň - 05-07/2023","EUR","1.120","725","764","","1.466","10","1.309","","","","","","","","","","","","",""
"FACEBOOK.23856136034030537.2023-07-10","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23856136034030537","02 - FB+IG - 3. 7. - Dynamic - Mrkejte - DP 02","","2023-07-10","","2023-07-10","23856134224000537","MOL - FB+IG - link clicks - PWG kampaň - 07-09/2023","EUR","33.020","22280","25969","","1.272","245","0.943","","","","","","","","","","","","",""
"FACEBOOK.23855705010990537.2023-07-09","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23855705010990537","10 - FB+IG - 22. 6. - Animace DP - Trvalé slevy","","2023-07-09","","2023-07-09","23855139695340537","MOL - link clicks - FB+IG - MOL MOVE kampaň - 05-07/2023","EUR","5.420","4403","5203","","1.042","59","1.134","","","","","","","","","","","","",""
"FACEBOOK.23855704829810537.2023-07-04","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23855704829810537","09 - FB+IG - 22. 6. - Animace DP - Už máte appku?","","2023-07-04","","2023-07-04","23855139695340537","MOL - link clicks - FB+IG - MOL MOVE kampaň - 05-07/2023","EUR","5.330","3621","4994","","1.067","32","0.641","","","","","","","","","","","","",""
"FACEBOOK.23855705427670537.2023-07-06","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23855705427670537","11 - FB+IG - 22. 6. - Animace DP - Za registraci káva zdarma","","2023-07-06","","2023-07-06","23855139695340537","MOL - link clicks - FB+IG - MOL MOVE kampaň - 05-07/2023","EUR","0.430","290","309","","1.392","0","0.000","","","","","","","","","","","","",""
"FACEBOOK.23855705427700537.2023-07-05","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23855705427700537","10 - FB+IG - 22. 6. - Animace DP - Trvalé slevy","","2023-07-05","","2023-07-05","23855139695340537","MOL - link clicks - FB+IG - MOL MOVE kampaň - 05-07/2023","EUR","1.160","792","969","","1.197","7","0.722","","","","","","","","","","","","",""
"FACEBOOK.23855705427720537.2023-07-15","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23855705427720537","09 - FB+IG - 22. 6. - Animace DP - Už máte appku?","","2023-07-15","","2023-07-15","23855139695340537","MOL - link clicks - FB+IG - MOL MOVE kampaň - 05-07/2023","EUR","1.390","803","1005","","1.383","12","1.194","","","","","","","","","","","","",""
"FACEBOOK.23855705010990537.2023-07-20","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23855705010990537","10 - FB+IG - 22. 6. - Animace DP - Trvalé slevy","","2023-07-20","","2023-07-20","23855139695340537","MOL - link clicks - FB+IG - MOL MOVE kampaň - 05-07/2023","EUR","6.810","4954","5707","","1.193","44","0.771","","","","","","","","","","","","",""
"FACEBOOK.23856138846420537.2023-07-02","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23856138846420537","02 - IG story - 30. 6. - Paliva HU adaptace - edukativně","","2023-07-02","","2023-07-02","23856137887310537","MOL - IG stories - link clicks - 06/2023","EUR","21.760","16936","18713","","1.163","86","0.460","","","","","","","","","","","","",""
"FACEBOOK.23854443355690537.2023-07-05","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23854443355690537","01 - IG reels - 12. 5. - Video - Hero 01","","2023-07-05","","2023-07-05","23854443054980537","MOL - video views - IG - MOL MOVE kampaň - 05-07/2023","EUR","0.010","1","1","","10.000","0","0.000","","","","","","","","","","","","",""
"FACEBOOK.23856375163950537.2023-07-03","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23856375163950537","01 - IG story - 3. 7. - Dynamic - Teaser","","2023-07-03","","2023-07-03","23856375163940537","MOL - IG stories - brand awareness - PWG kampaň - 07-09/2023","EUR","16.570","21988","22438","","0.738","18","0.080","","","","","","","","","","","","",""
"FACEBOOK.23855705010990537.2023-07-06","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23855705010990537","10 - FB+IG - 22. 6. - Animace DP - Trvalé slevy","","2023-07-06","","2023-07-06","23855139695340537","MOL - link clicks - FB+IG - MOL MOVE kampaň - 05-07/2023","EUR","4.360","3457","4122","","1.058","42","1.019","","","","","","","","","","","","",""
"FACEBOOK.23856134223990537.2023-07-31","","352868678590886","FACEBOOK","WMC | Grey - MOL - (EUR)","23856134223990537","01 - FB+IG - 3. 7. - Dynamic - Natankuj s MOL MOVE a vyhraj - DP 01","","2023-07-31","","2023-07-31","23856134224000537","MOL - FB+IG - link clicks - PWG kampaň - 07-09/2023","EUR","9.830","7032","7861","","1.250","61","0.776","","","","","","","","","","","","",""
